Município,Semana 01,Semana 02,Semana 03,Semana 04,Semana 05,Semana 06,Semana 07,Semana 08,Semana 09,Semana 10,Semana 11,Semana 12,Semana 13,Semana 14,Semana 15,Semana 16,Semana 17,Semana 18,Semana 19,Semana 20,Semana 21,Semana 22,Semana 23,Semana 24,Semana 25,Semana 26,Semana 27,Semana 28,Semana 29,Semana 30,Semana 31,Semana 32,Semana 33,Semana 34,Semana 35,Semana 36,Semana 37,Semana 38,Semana 39,Semana 40,Semana 41,Semana 42,Semana 43,Semana 44,Semana 45,Semana 46,Semana 47,Semana 48,Semana 49,Semana 50,Semana 51,Semana 52,Total,CIR
"Vespasiano,Lagoa Santa",3,2,1,1,3,7,2,3,9,4,10,20,17,12,9,17,25,26,15,20,19,11,5,7,7,6,1,1,3,1,1,0,0,0,2,0,0,1,2,0,3,7,3,3,1,3,4,5,9,6,6,7,330,31025
"Diamantina,Itamarandiba",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,31026
"Turmalina,Minas Novas,Capelinha",0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,5,2,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,0,0,0,28,31027
Bom Despacho,5,7,5,22,26,22,51,33,60,87,105,133,114,95,111,120,124,58,72,70,55,29,21,18,21,12,9,14,4,4,1,10,1,8,4,2,6,13,25,26,11,15,20,20,19,4,18,2,16,18,19,22,1787,31028
Formiga,3,1,0,1,5,1,2,2,1,1,6,11,6,9,11,21,34,6,20,13,14,3,1,5,4,4,1,3,2,1,2,1,1,3,4,1,7,0,2,4,8,4,3,2,2,1,2,3,4,4,2,2,254,31030
Itaúna,0,1,1,1,0,4,2,0,4,1,1,3,5,4,2,1,6,3,5,3,1,2,2,0,0,2,1,0,2,0,2,1,0,0,0,0,1,0,1,1,2,2,1,1,1,0,2,2,1,2,0,0,77,31031
"Pará de Minas,Nova Serrana",0,0,3,0,1,6,5,0,6,3,12,8,18,8,23,24,27,8,14,24,28,15,6,6,3,6,6,3,5,3,1,2,1,0,0,3,0,2,1,1,1,4,0,2,1,4,3,3,3,3,1,2,309,31032
Caratinga,1,4,6,2,42,25,28,21,15,61,103,245,211,143,174,141,89,43,61,22,14,8,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,1,2,1,0,0,0,1482,31034
"Coronel Fabriciano,Timóteo",0,3,7,5,7,8,12,12,26,28,30,31,43,47,112,78,88,31,44,25,28,25,15,12,12,11,13,7,5,5,6,4,2,9,1,1,6,3,6,4,7,9,5,5,7,3,9,15,8,9,8,5,902,31035
Governador Valadares,3,11,9,12,24,50,55,9,81,69,110,109,105,78,86,73,51,33,29,24,18,8,6,6,7,4,4,4,7,1,3,6,3,3,2,0,1,5,2,5,1,6,4,3,6,2,9,17,11,6,10,10,1201,31036
Ipatinga,9,13,7,24,27,33,21,19,45,33,88,47,48,52,49,49,19,15,23,27,8,2,1,1,1,2,4,3,2,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,4,3,5,1,7,4,3,0,705,31037
Mantena,4,3,0,5,30,11,25,13,20,20,65,10,33,23,8,4,4,0,2,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,3,1,0,1,2,2,0,0,1,1,2,0,0,1,301,31038
Resplendor,1,2,1,0,2,8,6,1,0,2,0,1,2,11,0,3,4,2,0,0,0,0,2,1,1,1,1,1,2,1,0,0,0,0,3,0,1,2,0,0,0,0,1,1,2,2,1,0,0,0,0,1,70,31040
Além Paraíba,1,2,2,8,9,28,43,36,55,81,35,24,14,16,14,17,18,3,22,14,19,12,1,1,3,0,0,2,3,0,0,0,0,0,0,0,1,1,1,0,1,2,0,1,0,0,0,1,1,0,0,0,492,31041
Carangola,1,0,2,3,0,3,0,2,3,2,5,7,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,1,0,0,46,31042
"Leopoldina,Cataguases",0,2,3,6,6,17,15,10,17,33,75,84,116,89,111,99,107,117,127,87,84,73,41,35,47,41,33,22,4,7,3,7,1,1,2,2,3,5,1,4,4,3,5,2,3,0,4,3,1,3,3,5,1573,31044
Muriaé,0,1,0,1,5,5,4,20,36,42,61,51,90,72,83,87,102,62,74,54,43,42,39,32,25,13,14,9,9,4,2,7,3,1,1,3,1,5,3,0,1,0,3,3,1,1,1,7,0,3,0,2,1128,31045
Santos Dumont,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31046
"São João Nepomuceno,Bicas",0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,6,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,4,2,0,1,1,1,3,0,39,31047
Ubá,2,5,4,4,9,22,12,2,4,8,23,17,26,13,25,37,45,22,42,37,21,17,13,16,19,9,13,13,12,12,4,0,7,4,5,5,1,4,0,5,2,5,1,3,3,1,6,10,4,5,2,0,581,31048
Coração de Jesus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31050
Francisco Sá,0,0,6,2,5,2,1,4,2,1,1,3,1,1,0,1,0,2,0,0,0,0,1,3,4,1,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,58,31051
"Janaúba,Monte Azul",13,12,12,6,23,25,37,8,20,30,63,85,86,72,88,47,35,15,21,6,10,17,3,4,5,1,0,0,1,0,1,0,1,3,2,0,0,0,0,1,1,3,0,1,1,2,3,1,3,5,3,1,777,31052
Januária,0,2,0,1,2,0,2,1,2,1,1,0,2,1,0,1,2,0,1,0,0,2,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,2,0,0,0,0,1,3,2,6,6,3,3,1,7,0,61,31053
Pirapora,30,10,27,26,50,79,34,33,58,59,51,45,48,41,32,31,34,23,7,16,31,10,4,10,10,9,2,5,6,3,4,1,0,0,1,1,0,0,0,0,0,0,1,0,3,2,11,2,19,8,13,38,928,31055
Patos de Minas,3,8,4,2,0,5,4,0,4,3,4,1,4,3,3,7,5,7,2,3,3,4,1,2,1,3,0,4,1,0,0,0,1,1,3,3,2,2,1,1,0,0,1,2,1,2,4,6,1,1,2,0,125,31057
"Unaí,Paracatu",1,0,5,3,4,6,4,3,4,3,4,4,0,1,4,2,1,3,4,1,0,4,0,3,1,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,7,7,1,2,0,4,1,1,1,4,0,99,31058
Manhuaçu,63,77,76,21,31,16,13,8,21,42,34,54,69,44,84,69,70,55,42,86,42,46,21,17,15,5,13,11,5,3,2,0,0,0,1,1,1,0,2,1,0,2,2,3,1,2,2,2,3,2,2,1,1183,31059
Ponte Nova,0,0,0,1,1,1,0,3,0,3,0,6,80,73,171,183,272,98,50,32,20,5,2,7,2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,3,1,1,1,4,0,0,0,1029,31060
Viçosa,0,0,0,0,3,0,0,0,0,0,0,1,1,2,2,1,2,2,4,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,3,0,1,0,4,0,0,0,36,31061
Araçuaí,0,1,0,2,1,0,0,0,0,0,1,2,1,1,2,5,3,2,4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,35,31064
Itaobim,0,0,0,3,1,4,2,0,0,0,0,4,1,14,19,12,10,4,2,1,1,2,0,0,1,3,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,3,12,25,14,2,15,11,4,2,1,0,179,31065
Nanuque,0,0,1,0,0,0,2,2,1,1,7,16,8,13,15,8,3,1,6,1,3,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96,31066
Padre Paraíso,1,0,0,0,0,0,0,0,1,1,5,2,3,7,18,19,18,12,4,6,7,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,3,0,1,1,0,0,124,31067
Pedra azul,0,0,0,0,0,0,0,0,2,0,12,46,11,2,7,2,2,9,3,1,3,4,2,3,4,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6,0,130,31068
Araxá,0,2,3,0,3,5,6,3,4,3,2,2,4,1,2,3,2,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,2,0,3,1,4,2,4,0,74,31070
"Frutal,Iturama",2,1,6,3,7,7,13,9,19,12,11,12,16,7,25,14,23,8,13,17,9,8,1,5,2,5,2,2,1,2,2,0,1,1,1,0,1,0,1,1,1,0,1,1,1,2,3,6,6,1,6,0,298,31071
Uberaba,10,15,9,8,14,48,54,48,52,34,31,27,34,22,32,18,30,13,17,7,8,2,9,4,10,7,5,1,3,3,2,3,0,4,1,1,0,2,6,1,2,8,8,4,7,5,5,11,9,11,6,9,680,31072
Ituiutaba,0,1,1,0,0,1,8,4,5,10,12,31,14,8,11,14,11,2,5,10,8,3,0,2,4,1,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0,1,0,3,1,2,8,4,7,4,2,1,207,31073
"Patrocínio,Monte Carmelo",1,3,4,1,1,5,0,2,8,5,5,3,3,2,3,0,3,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,2,1,1,2,1,0,67,31074
"Uberlândia,Araguari",11,19,7,7,19,35,35,16,37,37,42,48,37,26,61,31,37,31,24,17,20,13,8,10,7,13,4,7,8,6,9,3,5,4,4,5,5,11,5,9,5,9,7,10,15,13,31,18,19,14,7,17,898,31075
Manga,0,1,0,1,1,0,1,0,3,0,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,31076
João Pinheiro,0,1,2,0,0,0,0,1,3,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,18,31077
Congonhas,1,0,0,3,0,0,1,3,0,2,0,0,2,0,3,6,2,1,5,2,6,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,0,0,1,4,1,0,1,61,31078
Conselheiro Lafaiete,0,2,0,0,1,0,0,0,0,0,0,6,1,0,5,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,3,0,5,0,35,31079
São Gotardo,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5,0,1,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,19,31082
Bocaiúva,2,3,5,2,5,2,2,2,0,1,2,9,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,1,0,0,2,1,1,2,0,56,31083
Montes Claros,26,12,16,39,29,37,48,22,38,51,51,59,71,62,33,45,46,21,37,39,32,23,27,10,9,9,3,7,6,7,1,2,4,1,2,1,2,5,0,2,3,5,16,10,7,9,14,19,13,12,3,6,1052,31084
Taiobeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31085
Divinópolis,4,1,6,15,26,17,12,4,17,13,25,44,43,37,34,26,26,13,17,13,16,8,3,2,6,3,3,2,2,0,2,1,0,0,3,0,0,2,1,2,2,7,3,8,4,5,3,7,8,10,5,1,512,31086
"Lagoa da Prata,Santo Antônio do Monte",1,0,0,1,0,1,6,0,2,9,10,24,33,33,34,34,44,30,33,25,31,24,8,15,7,10,6,2,1,3,2,0,1,2,0,0,0,1,0,2,0,0,2,0,2,0,0,0,2,1,0,0,442,31087
"Oliveira,Santo Antônio do Amparo",0,0,0,2,0,1,0,0,2,0,0,0,2,4,1,2,0,4,10,13,1,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,55,31088
Campo Belo,0,0,0,2,0,1,0,0,0,1,0,0,0,1,5,7,12,10,17,18,9,3,6,2,3,2,1,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,2,1,0,0,1,117,31089
Lima Duarte,0,0,0,0,0,0,1,0,4,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,31090
Cássia,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,12,31091
Passos,1,6,1,0,3,5,4,2,2,1,7,7,6,6,15,17,33,23,33,38,21,32,12,16,10,8,7,1,5,4,2,0,3,3,2,0,1,0,2,1,3,3,2,3,2,0,4,4,2,3,4,1,371,31092
Piumhi,0,0,1,5,9,2,3,2,3,6,0,3,0,9,8,4,2,10,9,16,12,5,3,1,2,1,1,1,0,2,0,1,0,1,0,0,0,1,3,1,0,0,2,3,1,0,0,0,2,0,0,1,136,31093
"Almenara,Jacinto",0,1,0,0,2,2,6,4,20,21,24,11,21,19,52,47,26,22,22,11,14,13,4,4,2,2,3,0,2,1,1,2,0,1,2,0,0,1,1,1,0,2,2,3,2,1,5,4,2,0,1,2,389,31094
Serro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,31095
Itambacuri,1,0,1,3,2,0,1,8,11,12,3,4,12,12,25,12,8,20,1,12,5,19,3,4,6,3,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,24,8,235,31096
Juiz de Fora,3,4,0,3,4,1,0,1,3,10,1,6,3,8,13,23,33,56,41,47,48,50,36,35,21,14,13,11,8,18,3,13,2,6,2,0,5,1,3,0,4,14,10,9,3,1,11,7,7,10,8,6,639,31097
Salinas,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,7,2,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,25,31098
"Teófilo Otoni,Malacacheta",1,1,14,13,39,141,239,131,389,356,328,324,349,217,294,220,124,46,48,41,41,31,19,12,12,5,5,3,2,3,1,1,0,3,0,0,1,1,1,0,0,2,2,1,1,3,2,1,4,3,2,3,3480,31099
São Francisco,16,10,2,3,8,6,12,14,6,7,3,8,12,2,3,4,1,2,2,11,1,1,0,0,0,0,0,0,0,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,3,1,157,31100
Brasília de Minas,8,5,15,41,54,23,16,12,8,8,6,1,1,0,3,4,7,6,4,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,233,31101
"Peçanha,São João Evangelista,Santa Maria do Suaçuí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31102
