Semana 01,Semana 02,Semana 03,Semana 04,Semana 05,Semana 06,Semana 07,Semana 08,Semana 09,Semana 10,Semana 11,Semana 12,Semana 13,Semana 14,Semana 15,Semana 16,Semana 17,Semana 18,Semana 19,Semana 20,Semana 21,Semana 22,Semana 23,Semana 24,Semana 25,Semana 26,Semana 27,Semana 28,Semana 29,Semana 30,Semana 31,Semana 32,Semana 33,Semana 34,Semana 35,Semana 36,Semana 37,Semana 38,Semana 39,Semana 40,Semana 41,Semana 42,Semana 43,Semana 44,Semana 45,Semana 46,Semana 47,Semana 48,Semana 49,Semana 50,Semana 51,Semana 52,Semana 53,Município
0.0,32.0,82.79999999999998,48.400000000000006,165.39999999999998,174.60000000000002,0.0,0.0,97.4,0.2,18.8,46.6,85.2,4.8,65.6,4.0,0.0,0.0,0.0,0.0,26.599999999999998,16.2,6.400000000000001,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,24.0,0.0,48.0,4.4,5.6,5.8,39.599999999999994,0.0,7.2,36.2,9.6,2.0,77.4,68.4,98.20000000000002,208.20000000000005,125.40000000000002,8.399999999999999,Curvelo
0.0,20.4,58.2,82.60000000000002,65.0,31.200000000000003,0.0,5.000000000000001,43.400000000000006,0.0,4.6000000000000005,1.7999999999999998,39.2,16.0,5.4,0.0,0.0,0.0,0.2,15.799999999999999,24.799999999999997,1.2,56.600000000000016,0.0,3.8000000000000003,1.5999999999999999,0.4,3.4000000000000004,0.0,1.5999999999999999,0.0,0.2,0.0,19.599999999999998,0.0,2.4,21.599999999999998,0.4,1.5999999999999999,1.2,4.2,7.000000000000001,0.0,3.6,11.599999999999998,20.0,0.6,65.19999999999999,70.4,131.8,256.0,160.20000000000002,0.0,Mantena
0.0,2.0,49.599999999999994,88.4,73.8,22.2,0.0,0.0,12.8,4.4,8.4,5.600000000000001,16.0,35.800000000000004,75.20000000000002,9.599999999999998,0.8,1.2,0.6000000000000001,3.4,2.6,3.0000000000000004,23.199999999999996,1.2000000000000002,1.0,3.0000000000000004,1.0,1.5999999999999999,0.6000000000000001,0.2,0.6000000000000001,2.8000000000000003,0.0,1.5999999999999999,6.2,4.4,4.6,0.0,1.0,19.599999999999998,14.199999999999998,17.8,46.800000000000004,4.6000000000000005,79.99999999999999,5.6,0.0,140.0,118.4,272.8,480.5999999999999,58.19999999999998,0.4,"Turmalina,Minas Novas,Capelinha"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,20.6,0.0,38.800000000000004,15.000000000000002,113.99999999999999,38.2,57.8,21.6,0.0,0.0,0.2,0.0,0.0,14.799999999999999,16.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,10.600000000000001,25.400000000000002,20.6,73.8,5.6,0.4,43.6,25.199999999999996,18.6,20.000000000000004,61.0,93.39999999999999,86.0,153.0,83.99999999999999,6.4,"Unaí,Paracatu"
0.0,49.199999999999996,91.0,42.4,55.400000000000006,5.0,0.0,0.0,28.0,0.0,2.1999999999999997,18.6,81.60000000000001,24.8,109.2,3.2000000000000006,0.0,0.6000000000000001,0.0,0.0,0.2,3.8000000000000003,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000007,0.0,25.799999999999997,21.599999999999998,17.199999999999996,7.6,6.0,1.6,19.4,23.4,23.400000000000002,14.199999999999998,168.0,92.60000000000001,127.80000000000001,218.8,72.6,0.2,Pirapora
0.0,0.0,110.8,69.0,3.0000000000000004,0.0,0.0,3.0,0.8,0.0,15.8,2.6,3.0,8.999999999999998,5.8,14.200000000000001,0.4,0.0,2.6,0.0,0.2,0.0,12.600000000000003,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,2.0,0.0,2.5999999999999996,0.0,0.0,1.8,3.4,0.2,11.6,2.8000000000000003,46.6,0.0,0.0,13.0,0.6000000000000001,0.0,45.6,3.8000000000000007,66.6,114.39999999999998,49.2,0.0,Itaobim
0.0,5.2,61.39999999999999,61.80000000000001,32.0,53.2,0.0,0.0,0.0,0.0,48.4,17.8,16.8,0.0,34.8,1.8,0.0,0.0,1.8,0.0,21.599999999999998,4.2,11.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6000000000000001,0.0,0.0,11.8,0.0,1.8,0.0,0.4,16.800000000000004,8.400000000000002,13.000000000000002,0.0,1.2,94.40000000000002,1.2,0.0,124.79999999999998,29.4,60.00000000000001,190.20000000000002,74.60000000000001,0.0,Salinas
0.0,24.799999999999997,105.4,83.79999999999998,62.0,87.60000000000001,0.0,4.0,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,61.600000000000016,12.199999999999998,24.599999999999994,0.4,0.0,0.0,20.0,0.0,0.0,0.2,0.4,0.0,4.0,0.6000000000000001,1.4,10.8,9.2,0.2,26.799999999999997,46.0,19.8,23.4,0.0,11.4,108.40000000000002,15.2,30.2,20.6,114.0,136.39999999999998,197.4,61.8,9.4,Caratinga
21.8,78.19999999999997,101.80000000000001,57.00000000000001,84.19999999999999,12.600000000000001,0.4,3.0,90.60000000000001,8.799999999999999,57.60000000000001,15.8,127.8,9.799999999999999,33.0,1.6,0.4,1.2,0.6000000000000001,1.4,56.80000000000001,16.999999999999996,18.6,1.4,1.0,23.599999999999998,0.4,2.4000000000000004,0.8,0.8,1.0,0.4,1.8,0.4,5.200000000000001,10.0,0.2,0.0,15.599999999999998,3.8,18.0,18.0,2.0,1.0,30.799999999999997,11.399999999999999,13.2,54.60000000000001,71.39999999999999,120.6,56.199999999999996,5.200000000000001,0.4,Manhuaçu
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,"Belo Horizonte,Nova Lima,Santa Luzia"
